fecha_cartera,anio,mes,afp,fondo,monto_miles_soles,participacion_pct,archivo_fuente,hoja_fuente,fila_excel_aprox,nivel_profundidad,descripcion,ruta_jerarquica,nivel_1,nivel_2,nivel_3,tipo_fila,es_hoja,categoria_economica,factor_representativo_inicial,calidad_proxy_inicial,regla_mapeo
2023-04-30,2023,4,Prima,3,0.0,0.0,FP-1356-ab2023.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-04-30,2023,4,Prima,3,0.0,0.0,FP-1356-ab2023.XLS,Fondo3xIntru,58,3,Depósitos del Extranjero,II. INVERSIONES EN EL EXTERIOR > 3. Empresas no Financieras > Depósitos del Extranjero,II. INVERSIONES EN EL EXTERIOR,3. Empresas no Financieras,Depósitos del Extranjero,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-04-30,2023,4,Profuturo,3,0.0,0.0,FP-1356-ab2023.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-04-30,2023,4,Profuturo,3,0.0,0.0,FP-1356-ab2023.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-04-30,2023,4,Profuturo,3,0.0,0.0,FP-1356-ab2023.XLS,Fondo3xIntru,58,3,Depósitos del Extranjero,II. INVERSIONES EN EL EXTERIOR > 3. Empresas no Financieras > Depósitos del Extranjero,II. INVERSIONES EN EL EXTERIOR,3. Empresas no Financieras,Depósitos del Extranjero,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-05-31,2023,5,Habitat,3,0.0,0.0,FP-1356-my2023.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-05-31,2023,5,Habitat,3,0.0,0.0,FP-1356-my2023.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-05-31,2023,5,Habitat,3,0.0,0.0,FP-1356-my2023.XLS,Fondo3xIntru,58,3,Depósitos del Extranjero,II. INVERSIONES EN EL EXTERIOR > 3. Empresas no Financieras > Depósitos del Extranjero,II. INVERSIONES EN EL EXTERIOR,3. Empresas no Financieras,Depósitos del Extranjero,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-05-31,2023,5,Integra,3,0.0,0.0,FP-1356-my2023.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-05-31,2023,5,Integra,3,0.0,0.0,FP-1356-my2023.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-05-31,2023,5,Integra,3,0.0,0.0,FP-1356-my2023.XLS,Fondo3xIntru,58,3,Depósitos del Extranjero,II. INVERSIONES EN EL EXTERIOR > 3. Empresas no Financieras > Depósitos del Extranjero,II. INVERSIONES EN EL EXTERIOR,3. Empresas no Financieras,Depósitos del Extranjero,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-05-31,2023,5,Prima,3,0.0,0.0,FP-1356-my2023.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-05-31,2023,5,Prima,3,0.0,0.0,FP-1356-my2023.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-05-31,2023,5,Prima,3,0.0,0.0,FP-1356-my2023.XLS,Fondo3xIntru,58,3,Depósitos del Extranjero,II. INVERSIONES EN EL EXTERIOR > 3. Empresas no Financieras > Depósitos del Extranjero,II. INVERSIONES EN EL EXTERIOR,3. Empresas no Financieras,Depósitos del Extranjero,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-05-31,2023,5,Profuturo,3,0.0,0.0,FP-1356-my2023.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-05-31,2023,5,Profuturo,3,0.0,0.0,FP-1356-my2023.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-05-31,2023,5,Profuturo,3,0.0,0.0,FP-1356-my2023.XLS,Fondo3xIntru,58,3,Depósitos del Extranjero,II. INVERSIONES EN EL EXTERIOR > 3. Empresas no Financieras > Depósitos del Extranjero,II. INVERSIONES EN EL EXTERIOR,3. Empresas no Financieras,Depósitos del Extranjero,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-06-30,2023,6,Habitat,3,0.0,0.0,FP-1356-jn2023.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-06-30,2023,6,Habitat,3,0.0,0.0,FP-1356-jn2023.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-06-30,2023,6,Habitat,3,0.0,0.0,FP-1356-jn2023.XLS,Fondo3xIntru,58,3,Depósitos del Extranjero,II. INVERSIONES EN EL EXTERIOR > 3. Empresas no Financieras > Depósitos del Extranjero,II. INVERSIONES EN EL EXTERIOR,3. Empresas no Financieras,Depósitos del Extranjero,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-06-30,2023,6,Integra,3,0.0,0.0,FP-1356-jn2023.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-06-30,2023,6,Integra,3,0.0,0.0,FP-1356-jn2023.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-06-30,2023,6,Integra,3,0.0,0.0,FP-1356-jn2023.XLS,Fondo3xIntru,58,3,Depósitos del Extranjero,II. INVERSIONES EN EL EXTERIOR > 3. Empresas no Financieras > Depósitos del Extranjero,II. INVERSIONES EN EL EXTERIOR,3. Empresas no Financieras,Depósitos del Extranjero,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-06-30,2023,6,Prima,3,0.0,0.0,FP-1356-jn2023.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-06-30,2023,6,Prima,3,0.0,0.0,FP-1356-jn2023.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-06-30,2023,6,Prima,3,0.0,0.0,FP-1356-jn2023.XLS,Fondo3xIntru,58,3,Depósitos del Extranjero,II. INVERSIONES EN EL EXTERIOR > 3. Empresas no Financieras > Depósitos del Extranjero,II. INVERSIONES EN EL EXTERIOR,3. Empresas no Financieras,Depósitos del Extranjero,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-06-30,2023,6,Profuturo,3,0.0,0.0,FP-1356-jn2023.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-06-30,2023,6,Profuturo,3,0.0,0.0,FP-1356-jn2023.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-06-30,2023,6,Profuturo,3,0.0,0.0,FP-1356-jn2023.XLS,Fondo3xIntru,58,3,Depósitos del Extranjero,II. INVERSIONES EN EL EXTERIOR > 3. Empresas no Financieras > Depósitos del Extranjero,II. INVERSIONES EN EL EXTERIOR,3. Empresas no Financieras,Depósitos del Extranjero,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-07-31,2023,7,Habitat,3,0.0,0.0,FP-1356-jl2023.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-07-31,2023,7,Habitat,3,0.0,0.0,FP-1356-jl2023.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-07-31,2023,7,Habitat,3,0.0,0.0,FP-1356-jl2023.XLS,Fondo3xIntru,58,3,Depósitos del Extranjero,II. INVERSIONES EN EL EXTERIOR > 3. Empresas no Financieras > Depósitos del Extranjero,II. INVERSIONES EN EL EXTERIOR,3. Empresas no Financieras,Depósitos del Extranjero,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-07-31,2023,7,Integra,3,0.0,0.0,FP-1356-jl2023.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-07-31,2023,7,Integra,3,0.0,0.0,FP-1356-jl2023.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-07-31,2023,7,Integra,3,0.0,0.0,FP-1356-jl2023.XLS,Fondo3xIntru,58,3,Depósitos del Extranjero,II. INVERSIONES EN EL EXTERIOR > 3. Empresas no Financieras > Depósitos del Extranjero,II. INVERSIONES EN EL EXTERIOR,3. Empresas no Financieras,Depósitos del Extranjero,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-07-31,2023,7,Prima,3,0.0,0.0,FP-1356-jl2023.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-07-31,2023,7,Prima,3,0.0,0.0,FP-1356-jl2023.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-07-31,2023,7,Prima,3,0.0,0.0,FP-1356-jl2023.XLS,Fondo3xIntru,58,3,Depósitos del Extranjero,II. INVERSIONES EN EL EXTERIOR > 3. Empresas no Financieras > Depósitos del Extranjero,II. INVERSIONES EN EL EXTERIOR,3. Empresas no Financieras,Depósitos del Extranjero,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-07-31,2023,7,Profuturo,3,0.0,0.0,FP-1356-jl2023.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-07-31,2023,7,Profuturo,3,0.0,0.0,FP-1356-jl2023.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-07-31,2023,7,Profuturo,3,0.0,0.0,FP-1356-jl2023.XLS,Fondo3xIntru,58,3,Depósitos del Extranjero,II. INVERSIONES EN EL EXTERIOR > 3. Empresas no Financieras > Depósitos del Extranjero,II. INVERSIONES EN EL EXTERIOR,3. Empresas no Financieras,Depósitos del Extranjero,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-08-31,2023,8,Habitat,3,0.0,0.0,FP-1356-ag2023.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-08-31,2023,8,Habitat,3,0.0,0.0,FP-1356-ag2023.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-08-31,2023,8,Habitat,3,0.0,0.0,FP-1356-ag2023.XLS,Fondo3xIntru,58,3,Depósitos del Extranjero,II. INVERSIONES EN EL EXTERIOR > 3. Empresas no Financieras > Depósitos del Extranjero,II. INVERSIONES EN EL EXTERIOR,3. Empresas no Financieras,Depósitos del Extranjero,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-08-31,2023,8,Integra,3,0.0,0.0,FP-1356-ag2023.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-08-31,2023,8,Integra,3,0.0,0.0,FP-1356-ag2023.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-08-31,2023,8,Integra,3,0.0,0.0,FP-1356-ag2023.XLS,Fondo3xIntru,58,3,Depósitos del Extranjero,II. INVERSIONES EN EL EXTERIOR > 3. Empresas no Financieras > Depósitos del Extranjero,II. INVERSIONES EN EL EXTERIOR,3. Empresas no Financieras,Depósitos del Extranjero,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-08-31,2023,8,Prima,3,0.0,0.0,FP-1356-ag2023.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-08-31,2023,8,Prima,3,0.0,0.0,FP-1356-ag2023.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-08-31,2023,8,Prima,3,0.0,0.0,FP-1356-ag2023.XLS,Fondo3xIntru,58,3,Depósitos del Extranjero,II. INVERSIONES EN EL EXTERIOR > 3. Empresas no Financieras > Depósitos del Extranjero,II. INVERSIONES EN EL EXTERIOR,3. Empresas no Financieras,Depósitos del Extranjero,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-08-31,2023,8,Profuturo,3,0.0,0.0,FP-1356-ag2023.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-08-31,2023,8,Profuturo,3,0.0,0.0,FP-1356-ag2023.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-08-31,2023,8,Profuturo,3,0.0,0.0,FP-1356-ag2023.XLS,Fondo3xIntru,58,3,Depósitos del Extranjero,II. INVERSIONES EN EL EXTERIOR > 3. Empresas no Financieras > Depósitos del Extranjero,II. INVERSIONES EN EL EXTERIOR,3. Empresas no Financieras,Depósitos del Extranjero,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-09-30,2023,9,Habitat,3,0.0,0.0,FP-1356-se2023.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-09-30,2023,9,Habitat,3,0.0,0.0,FP-1356-se2023.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-09-30,2023,9,Habitat,3,0.0,0.0,FP-1356-se2023.XLS,Fondo3xIntru,58,3,Depósitos del Extranjero,II. INVERSIONES EN EL EXTERIOR > 3. Empresas no Financieras > Depósitos del Extranjero,II. INVERSIONES EN EL EXTERIOR,3. Empresas no Financieras,Depósitos del Extranjero,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-09-30,2023,9,Integra,3,0.0,0.0,FP-1356-se2023.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-09-30,2023,9,Integra,3,0.0,0.0,FP-1356-se2023.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-09-30,2023,9,Integra,3,0.0,0.0,FP-1356-se2023.XLS,Fondo3xIntru,58,3,Depósitos del Extranjero,II. INVERSIONES EN EL EXTERIOR > 3. Empresas no Financieras > Depósitos del Extranjero,II. INVERSIONES EN EL EXTERIOR,3. Empresas no Financieras,Depósitos del Extranjero,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-09-30,2023,9,Prima,3,0.0,0.0,FP-1356-se2023.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-09-30,2023,9,Prima,3,0.0,0.0,FP-1356-se2023.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-09-30,2023,9,Prima,3,0.0,0.0,FP-1356-se2023.XLS,Fondo3xIntru,58,3,Depósitos del Extranjero,II. INVERSIONES EN EL EXTERIOR > 3. Empresas no Financieras > Depósitos del Extranjero,II. INVERSIONES EN EL EXTERIOR,3. Empresas no Financieras,Depósitos del Extranjero,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-09-30,2023,9,Profuturo,3,0.0,0.0,FP-1356-se2023.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-09-30,2023,9,Profuturo,3,0.0,0.0,FP-1356-se2023.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-09-30,2023,9,Profuturo,3,0.0,0.0,FP-1356-se2023.XLS,Fondo3xIntru,58,3,Depósitos del Extranjero,II. INVERSIONES EN EL EXTERIOR > 3. Empresas no Financieras > Depósitos del Extranjero,II. INVERSIONES EN EL EXTERIOR,3. Empresas no Financieras,Depósitos del Extranjero,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-10-31,2023,10,Habitat,3,0.0,0.0,FP-1356-oc2023.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-10-31,2023,10,Habitat,3,0.0,0.0,FP-1356-oc2023.XLS,Fondo3xIntru,26,3,Pagarés LP,I. INVERSIONES LOCALES > 3. Empresas no Financieras > Pagarés LP,I. INVERSIONES LOCALES,3. Empresas no Financieras,Pagarés LP,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-10-31,2023,10,Habitat,3,0.0,0.0,FP-1356-oc2023.XLS,Fondo3xIntru,58,3,Depósitos del Extranjero,II. INVERSIONES EN EL EXTERIOR > 3. Empresas no Financieras > Depósitos del Extranjero,II. INVERSIONES EN EL EXTERIOR,3. Empresas no Financieras,Depósitos del Extranjero,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
2023-10-31,2023,10,Integra,3,0.0,0.0,FP-1356-oc2023.XLS,Fondo3xIntru,20,3,Letras Hipotecarias,I. INVERSIONES LOCALES > 2. Sistema Financiero > Letras Hipotecarias,I. INVERSIONES LOCALES,2. Sistema Financiero,Letras Hipotecarias,instrumento_o_detalle,True,otros_no_mapeados,sin_proxy,no_disponible,sin_regla
